Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Kenya,KEN,World,WLD,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,21.4869,20.0531,18.6462,17.8612,16.384,15.4098,15.4359,15.3679,13.232,13.5872,13.588,15.5787,17.811,17.0754,19.2158,18.8397,20.3853,19.0919,20.6858,20.1484,22.0902,23.7569,27.1504,29.5694,32.4899,35.3867,39.986,41.5477,42.8775,44.1541,46.672,53.1097,52.0502,52.2152,54.7352,56.166,57.721,56.4025,56.9478,53.7048,54.1846,51.7302,47.9562,46.1743,39.2432,35.6837,35.6782,32.4353,30.7872,30.2289,31.045,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,5.9496,6.8237,5.9464,5.5695,5.7846,7.0662,9.1952,11.9564,14.1667,13.6654,9.8175,9.1592,8.4505,7.806,7.4212,8.6814,9.4382,9.5056,8.5213,1.7943,1.7158,1.5532,1.6112,1.549,1.8551,2.4107,2.2136,2.4483,2.3236,2.1169,1.9275,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.314,13.8305,15.0531,16.3513,19.205,19.0297,19.9147,17.1367,18.2018,16.3154,16.9244,16.7698,16.3489,11.3266,8.8573,8.7513,7.7194,7.9906,7.1144,7.5181,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,0,0,0,0,0,0,2.7201,5.8263,9.058,10.0683,8.9996,6.8416,5.3083,4.6922,4.3099,4.828,5.2282,7.4296,7.284,5.735,6.6643,6.1656,5.9347,5.2559,7.128,6.3302,5.1403,4.9214,4.8808,3.5063,2.6594,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,0.1817,0.5531,0.5257,0.6685,0.7093,1.5021,3.0714,3.9219,5.5573,4.4565,4.6014,4.3823,4.0349,4.9585,4.8735,5.0887,5.7994,6.3167,8.0991,8.3503,8.4272,11.4707,12.8282,14.5418,16.1768,18.6284,17.9026,17.3351,17.7649,20.4796,20.0846,19.0892,21.5687,20.4306,19.624,18.547,18.5589,17.3041,19.9709,17.7951,18.3002,16.8793,12.4873,9.7797,5.968,5.2568,4.7677,4.0586,4.3835,4.4531,4.5134,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,1.1607,3.2644,6.65,7.0226,7.4618,13.6606,19.5373,17.9324,18.1919,15.925,14.857,16.1847,18.8056,22.4784,25.6468,28.225,28.1706,27.4391,24.3136,22.7495,19.8349,16.7232,14.5835,12.5024,10.8514,9.2692,7.4248,5.9451,3.3038,2.1734,1.5186,1.2053,0.9496,0.9198,0.851,0.5401,0.5331,0.5046,0.4478,0.4053,0.3593,0.3106,0.2552,0.2277,0.1455,0.1135,0.0929,0.0721,0.0546,0.044,0.0393,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,76.457,68.162,57.2565,50.3387,46.2738,36.8335,26.1594,23.3184,16.0621,15.7718,14.3425,11.4984,9.152,8.6917,7.4277,8.1119,7.1647,7.7298,7.4439,8.3764,8.6599,7.0333,5.7076,5.1372,4.5865,3.7688,3.8262,3.5627,4.111,3.3058,2.5009,1.8512,1.4118,0.8017,0.6421,0.6162,0.6661,0.6225,0.427,0.4318,0.3685,0.3108,0.2559,0.2055,0.1214,0.081,0.043,0.02,0.0082,0.001,0,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0218,0.0394,0.0878,0.1184,0.1892,0.2636,0.268,0.2614,0.321,0.3248,0.3182,0.3103,0.392,0.4444,0.4355,0.4239,0.4087,0.4468,0.5937,0.5982,0.5703,0.5802,0.7838,0.9771,1.3948,2.1848,3.2156,4.2997,4.8392,4.851,4.3871,4.3621,3.1493,2.6725,2.251,1.86,1.5778,1.4077,1.322,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0,0,0,0.1019,0.5023,0.7262,0.6412,0.5845,1.4893,1.5446,2.326,3.0018,2.9257,2.7479,0.0632,0.0499,2.3641,3.8425,3.6448,3.528,3.39,7.7225,6.8802,6.3882,4.7341,4.1898,3.1929,2.9187,2.3833,1.8854,1.3841,0.7914,0.4219,0.1661,0.1547,0.1214,0.1122,0.1095,0.1081,0.1019,0.1012,0.086,0.0647,0.0532,0.0304,0.0201,0.0164,0.005,0.0034,0,0,..
Kenya,KEN,World,WLD,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,15.7392,17.8693,23.5638,24.7293,24.8671,26.6101,24.7975,27.3939,25.4599,27.9316,35.8864,39.0025,40.2167,38.4838,39.3718,33.6876,28.9316,26.0792,29.2043,34.7492,35.5046,34.6645,36.7203,40.0857,39.0247,40.0711,43.9279,46.3291,48.5521,50.7672,53.961,56.1765,54.3232,55.3969,54.6443,52.847,52.2247,51.6304,50.4069,49.2368,48.1705,46.2068,48.7876,50.018,64.1473,68.4496,69.639,73.491,74.3439,76.1346,75.0412,..
Kenya,KEN,World,WLD,Current account balance (current US$),BN.CAB.XOKA.CD,..,..,..,..,..,-214892884.959436,-118502396.712351,36730232.0559678,-659234149.007227,-492791450.206945,-876258180.925517,-561591703.38849,-305337920.285115,-47252316.6057041,-126891623.52761,-115018657.56912,-44990239.2756059,-502051364.900871,-471288266.815423,-590420205.647029,-527083700.030402,-213320795.505771,-180154267.179166,-261869235.622167,-448915490.29291,-1578240551.83766,-961189672.741364,-1790669371.427,-2632734196.17107,-2365219129.99254,-199391622.202443,-320276833.921081,-117669073.526434,132419234.800848,-131773010.475556,-252316724.244559,-510433478.209824,-1032063134.43922,-1982580959.14999,-1688531646.93335,-2368666520.21066,-3819265449.35913,-4216125399.26653,-4842121337.6166,-6377902129.71651,-4420779165.07473,-4034814087.45851,-5687486284.18925,-5047669612.91109,-5559231016.68245,-4564000000,..
Kenya,KEN,World,WLD,Debt buyback (current US$),DT.DSB.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10640000,10760000,525300000,154970000,5700000,10880000,14020000,6390000,7310000,370000,11650000,14530000,10190000,10880000,10490000,11710000,23550000,19300000,17250000,11220000,23780000,9100000,7810000,12590000,214240000,6750000,6330000,5040000,3260000,2210000,980000,..,..,..
Kenya,KEN,World,WLD,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-432528024.6,-84021839.5,-65575048.7,-29582389.4,-22273.1,0,0,0,-25540495,-182114.3,-174545.3,-10418738.2,-146536,-154519.6,-587593.1,-19310306.2,-749944.5,-5000000,0,0,-4642193.8,-30631347.6,0,-53815115.7,0,-11642189.2,0,0,0,0,0,0,..
Kenya,KEN,World,WLD,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,27413337.9,27181166.4,22527833.3,25486774.3,27962471.5,28714541.5,38390360.9,41774356.9,89316572,77019870.2,132135728.3,183486059.8,210841412.2,190726250,217419967.4,241417170,231475300.8,254661429.2,298378607,286199538.9,327562330.7,350863019.1,225946661.9,242728219.7,500017538.4,516987463.8,470748490.2,378994027.3,408067701.1,468592813.9,382490316.1,286920377.8,353911135.7,414020361.3,256426320.4,494326258.8,382406054.8,407605541.4,339254983.5,306015102,314128060,372405027.7,430675587.9,425273558.1,1202423425.2,650909889.1,749392674.9,1120826785.6,2248608298.6,3920345077.7,2348520399.7,3200501744.6
Kenya,KEN,World,WLD,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,46088546.9,52437484.5,48321417.2,65210768.9,97594830.4,136456265.7,157010899.8,282327416.4,212671884.6,259643055.9,358659747.7,395534138.7,412788101.7,404122436.6,439754408.9,468552149.2,492086383,503885291.2,562259339.5,495102745,582160736.9,606822689,528256565.5,513251273.6,827810874.9,827319528,744837912.2,558524513.2,560407104.6,591883497.8,506373123.8,433937555.8,492545775.5,536539641.9,318276672.9,512917743.8,391832543.1,414537089,380096950.9,344665204.8,350122923.1,386481428.4,474322697.7,457037475.1,1245986982.7,785178163.2,1007898106.3,1366437989.9,2561420564.5,4253702936.5,2622681407.8,3484903219.8
Kenya,KEN,World,WLD,"Debt service on external debt, other public sector (PPG) (TDS, current US$)",DT.TDS.DOPS.CD,2675209,2856318.1,3993583.9,7623994.6,9432358.9,14341724.2,16320538.9,21853059.5,42555312.6,60223185.7,99624019.4,88548078.9,96946689.5,100696186.6,88134441.5,103334979.2,127011082.2,163216862,154080732.5,141903206.1,179728406.2,170959669.9,186689903.6,166623053.9,211803336.5,183842064.2,172538422,98240485.9,81339403.5,41290683.9,60382807.7,67921178,70624639.8,96381280.6,47426352.5,8341485,9426488.3,6931547.6,40841967.4,38650102.8,35994863.1,14076400.7,43647109.8,25195917,27557557.5,28761274.1,20340431.4,53728925.7,61880515.9,62466267.8,74332381,68457727.8
Kenya,KEN,World,WLD,"Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)",DT.TDS.PRPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,16000000,22400000,21800000,32100000,60200000,93400000,102300000,218700000,80800000,122400000,126900000,123500000,105000000,112700000,134200000,123800000,133600000,86007000,109800000,67000000,74870000,85000000,115620000,103900000,115990000,126490000,101551000,81290000,71000000,82000000,63500000,79096000,68010000,26138000,14424000,10250000,..,..,..,..,..,..,..,6568000,16006000,105507000,238165000,191882278.6,250931750,270891591,199828627.1,215943747.4
Kenya,KEN,World,WLD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,30088546.9,30037484.5,26521417.2,33110768.9,37394830.4,43056265.7,54710899.8,63627416.4,131871884.6,137243055.9,231759747.7,272034138.7,307788101.7,291422436.6,305554408.9,344752149.2,358486383,417878291.2,452459339.5,428102745,507290736.9,521822689,412636565.5,409351273.6,711820874.9,700829528,643286912.2,477234513.2,489407104.6,509883497.8,442873123.8,354841555.8,424535775.5,510401641.9,303852672.9,502667743.8,391832543.1,414537089,380096950.9,344665204.8,350122923.1,386481428.4,474322697.7,450469475.1,1229980982.7,679671163.2,769733106.3,1174555711.3,2310488814.5,3982811345.5,2422852780.7,3268959472.4
Kenya,KEN,World,WLD,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,30088546.9,30037484.5,26521417.2,33110768.9,37394830.4,43056265.7,54710899.8,63627416.4,131871884.6,137243055.9,231759747.7,272034138.7,307788101.7,291422436.6,305554408.9,344752149.2,358486383,417878291.2,452459339.5,428102745,507290736.9,521822689,412636565.5,409351273.6,711820874.9,700829528,643286912.2,477234513.2,489407104.6,509883497.8,442873123.8,354841555.8,424535775.5,510401641.9,303852672.9,502667743.8,391832543.1,414537089,380096950.9,344665204.8,350122923.1,386481428.4,474322697.7,450469475.1,1229980982.7,679671163.2,769733106.3,1174555711.3,2310488814.5,3982811345.5,2422852780.7,3268959472.4
Kenya,KEN,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,50018546.9,52437484.5,48321417.2,65210768.9,97594830.4,151030865.7,169272167.7,325985380.8,215710188.9,299349121.3,433453969.5,485011398.8,496854038.9,515004170.2,578695173,621209875.4,677339579,691393405.2,737640900.2,708843758.5,790872741.7,719362980.4,670239100.9,631946044.7,881293611.7,904431249.9,837686593.4,656782748.9,662676466.3,694617575,592875509.7,485449743.1,531606675.6,581229378.4,358434650.4,540862993,431358858.7,457102975.1,413514654.4,388963637.9,401942384.9,441893893.6,535722658.6,534705342.8,1333599734,890117784.4,1117402436.5,1546846182.6,2789817089.5,4493411105.4,2796088598.1,3616241301.2
Kenya,KEN,World,WLD,"Disbursements on external debt, central bank (PPG) (DIS, current US$)",DT.DIS.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Disbursements on external debt, general government sector (PPG) (DIS, current US$)",DT.DIS.DEGG.CD,31783556.2,40784198.2,57938662.5,51993862,59894456,78619237.8,90335839.6,139173998.5,190113610,376893104.9,439486706.4,297853126.5,298800746.5,242655235.7,383751630.3,211719311.6,372820716.8,429302787.3,390094523.3,649062543.5,494671466,709425092.9,298274473.9,296363255.6,226028088.5,524768720.5,311365571.5,178135430.6,302689537.2,241741065.1,283781691.1,173155883.3,235275133.9,477963537.8,251800322.7,114382276.3,117530035.1,300356992.4,338472308,517586909,521656638.5,887682309,1652745017.4,1121593360.5,5100056928.2,2559918629.9,2537861292.1,4342792416.8,6016117219.5,6637952538.2,3405821985.8,..
Kenya,KEN,World,WLD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,78134056.2,65893407.4,114801518.5,221342671.3,271706592.8,209605553.4,307618191.5,318048435.6,558229124.1,546994654.6,619571273.9,407031853.2,474600673.6,502460888.6,472256168.1,447514689.8,529612079.7,659502592.9,726237462,840577696.7,640224081.7,906843213.2,500385328.2,415360415.6,248786986.5,676752424.4,367886240.2,184766320.6,317814363.8,265269485.5,332960822.8,206618074.1,390560566.4,477963537.8,251800322.7,171754525.5,132830807.4,341225337.4,352178122,539880878.4,532409308.9,908320226.2,1715592559.5,1335905860.5,5301121021.2,3140919936.5,2784160302.8,5217022860.8,6621236936.2,6722345485,3556764446.7,3674709375.2
Kenya,KEN,World,WLD,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,78134056.2,65893407.4,114801518.5,221342671.3,325069282.6,268511228.4,338906361,324045100.8,585054119.1,677225794.3,713665150.4,442645402.4,640600673.6,641260888.6,519556168.1,572514689.8,529612079.7,659502592.9,902331919.5,943730758,776620993.1,955062615.8,500385328.2,446939831.9,281173080.8,676752424.4,404071982,184766320.6,317814363.8,265269485.5,377279390.8,206618074.1,390560566.4,512933537.8,251800322.7,245621525.5,132830807.4,456042296.4,352178122,749195751.6,532409308.9,1224992134.8,1935321549,1555336587.2,5301121021.2,3140919936.5,2784160302.8,5217022860.8,6621236936.2,6722345485,4312921300,..
Kenya,KEN,World,WLD,"Disbursements on external debt, other public sector (PPG) (DIS, current US$)",DT.DIS.DOPS.CD,5050500,13809209.2,15162856,48548809.3,25212136.8,19986315.6,116182351.9,128874437.1,151215514.1,79101549.7,93184567.5,93278726.7,83399927.1,70405652.9,58004537.8,67095378.2,106791362.9,140299805.6,140142938.7,171515153.2,90552615.7,137418120.3,142110854.3,53997160,22758898,151983703.9,56520668.7,6630890,15124826.6,23528420.4,49179131.7,33462190.8,155285432.5,0,0,57372249.2,15300772.3,40868345,13705814,22293969.4,10752670.4,20637917.2,62847542.1,94312500,19864093,41001306.6,111299010.7,839941948.9,231284097.1,74432392,6758617,..
Kenya,KEN,World,WLD,"Disbursements on external debt, private guaranteed by public sector (PPG) (DIS, current US$)",DT.DIS.PRPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Kenya,KEN,World,WLD,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,41300000,11300000,41700000,120800000,186600000,111000000,101100000,50000000,216900000,91000000,86900000,15900000,92400000,189400000,30500000,168700000,50000000,89900000,196000000,20000000,55000000,60000000,60000000,65000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,181200000,540000000,135000000,34288495.1,373835619.6,9960554.8,144183843.9,..
Kenya,KEN,World,WLD,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,36834056.2,54593407.4,73101518.5,100542671.3,85106592.8,98605553.4,206518191.5,268048435.6,341329124.1,455994654.6,532671273.9,391131853.2,382200673.6,313060888.6,441756168.1,278814689.8,479612079.7,569602592.9,530237462,820577696.7,585224081.7,846843213.2,440385328.2,350360415.6,248786986.5,676752424.4,367886240.2,184766320.6,317814363.8,265269485.5,332960822.8,206618074.1,390560566.4,477963537.8,251800322.7,171754525.5,132830807.4,341225337.4,352178122,539880878.4,532409308.9,908320226.2,1715592559.5,1215905860.5,5119921021.2,2600919936.5,2649160302.8,5182734365.7,6247401316.6,6712384930.2,3412580602.8,3674709375.2
Kenya,KEN,World,WLD,"Disbursements on external debt, public sector (PPG) (DIS, current US$)",DT.DIS.DEPS.CD,36834056.2,54593407.4,73101518.5,100542671.3,85106592.8,98605553.4,206518191.5,268048435.6,341329124.1,455994654.6,532671273.9,391131853.2,382200673.6,313060888.6,441756168.1,278814689.8,479612079.7,569602592.9,530237462,820577696.7,585224081.7,846843213.2,440385328.2,350360415.6,248786986.5,676752424.4,367886240.2,184766320.6,317814363.8,265269485.5,332960822.8,206618074.1,390560566.4,477963537.8,251800322.7,171754525.5,132830807.4,341225337.4,352178122,539880878.4,532409308.9,908320226.2,1715592559.5,1215905860.5,5119921021.2,2600919936.5,2649160302.8,5182734365.7,6247401316.6,6712384930.2,3412580602.8,..
Kenya,KEN,World,WLD,"Net flows on external debt, central bank (PPG) (NFL, current US$)",DT.NFL.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Net flows on external debt, general government sector (PPG) (NFL, current US$)",DT.NFL.DEGG.CD,15525567,24608918.8,47830759.6,40571991.6,47313645.5,66302701.4,69937148.5,118049963.7,128902177.8,339007416.6,377701437.2,195059069.6,182951544.3,127272267.2,249702399.1,58132862.6,242766181.7,293667072.6,226437280.9,474136621.8,299732394.2,507081378,160342238.8,148249295.4,-92833599.4,178796077.3,-2439412.1,-77004221.3,6755347.8,-121852181.9,-25748692.4,-57041606,-40904014.3,162174840.2,48038347.1,-309422571.8,-197816411.5,-30733297.4,84655827.7,289099637.3,288301962,606305197.3,1355926705.6,827707306.8,4179594953.5,2254303374.7,2223156559.6,3824092486.6,4684862267.9,3874063394.6,2182587490.1,..
Kenya,KEN,World,WLD,"Net flows on external debt, long-term (NFL, current US$)",DT.NFL.DLXF.CD,49344000,31165000,87241000,185780000,214695000,119485000,201071000,95537000,427628000,395846000,424217000,171600000,232364000,249448000,189014000,143406000,223498000,381331000,403040000,545589000,288209000,547695000,173312000,110499000,-289293000,110797000,-135575000,-190383000,-85743000,-194040000,-73633000,-143406000,-5601000,51396000,-5388000,-267867000,-187701000,4644000,63116000,280476000,272430000,613966000,1382556000,1017277000,4348744000,2719324000,2255372000,4507458000,5055569000,3710663000,2129145000,..
Kenya,KEN,World,WLD,"Net flows on external debt, other public sector (PPG) (NFL, current US$)",DT.NFL.DOPS.CD,4118700,12756474,14010042.4,45708453.3,21981223.8,12482433.4,108533688.7,121887464.9,135925891.7,52538927.7,47115480.4,48040896.9,30112322.5,9776047.4,8211981.5,2273190,33031936.5,50263485.2,45603065.5,85452373,-29214910.2,20614025.6,12969315,-52750657.9,-126459612.3,17001128.8,-63135173.2,-63378798.8,-47498751.6,-11187802.8,-2883966.9,-20533406.8,95647832,-85628353.2,-39752781.1,51555743.4,10115181.9,35377305.8,-21539668.3,-8624048.7,-15871777.5,7661236,26629573.6,74569726.7,-2051304.8,16388683,93583007,789752785.1,193006747.5,36651833.7,-43154888.2,..
Kenya,KEN,World,WLD,"Net flows on external debt, private guaranteed by public sector (PPG) (NFL, current US$)",DT.NFL.PRPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,29700000,-6200000,25400000,99500000,145400000,40700000,22600000,-144400000,162800000,4300000,-600000,-71500000,19300000,112400000,-68900000,83000000,-52300000,37400000,131000000,-14000000,17692000,20000000,0,15000000,-70000000,-85000000,-70000000,-50000000,-45000000,-61000000,-45000000,-65831000,-60345000,-25150000,-13674000,-10000000,..,..,..,..,..,..,..,115000000,171200000,448632000,-61368000,-106387000,177700000,-200053000,-10288000,..
Kenya,KEN,World,WLD,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,19644267,37365392.8,61840802,86280444.9,69294869.3,78785134.8,178470837.2,239937428.6,264828069.5,391546344.3,424816917.6,243099966.5,213063866.8,137048314.6,257914380.6,60406052.6,275798118.2,343930557.8,272040346.4,559588994.8,270517484,527695403.6,173311553.8,95498637.5,-219293211.7,195797206.1,-65574585.3,-140383020.1,-40743403.8,-133039984.7,-28632659.3,-77575012.8,54743817.7,76546487,8285566,-257866828.4,-187701229.6,4644008.4,63116159.4,280475588.6,272430184.5,613966433.3,1382556279.2,902277033.5,4177543648.7,2270692057.7,2316739566.6,4613845271.7,4877869015.4,3910715228.3,2139432601.9,..
Kenya,KEN,World,WLD,"Net flows on external debt, public sector (PPG) (NFL, current US$)",DT.NFL.DEPS.CD,19644267,37365392.8,61840802,86280444.9,69294869.3,78785134.8,178470837.2,239937428.6,264828069.5,391546344.3,424816917.6,243099966.5,213063866.8,137048314.6,257914380.6,60406052.6,275798118.2,343930557.8,272040346.4,559588994.8,270517484,527695403.6,173311553.8,95498637.5,-219293211.7,195797206.1,-65574585.3,-140383020.1,-40743403.8,-133039984.7,-28632659.3,-77575012.8,54743817.7,76546487,8285566,-257866828.4,-187701229.6,4644008.4,63116159.4,280475588.6,272430184.5,613966433.3,1382556279.2,902277033.5,4177543648.7,2270692057.7,2316739566.6,4613845271.7,4877869015.4,3910715228.3,2139432601.9,..
Kenya,KEN,World,WLD,"Net flows on external debt, short-term (NFL, current US$)",DT.NFL.DSTC.CD,69000000,3000000,12000000,38000000,44000000,21000000,29000000,87000000,100000000,26000000,209000000,-172000000,-132000000,68000000,-33000000,90105000,-104391000,208677000,-69686000,51748000,294073000,-272904000,21378000,73000000,-65000000,6110000,-84320000,251210000,7080000,-65630000,-450000,-214000000,115000000,61000000,-13000000,-190000000,87000000,354000000,-26000000,4000000,73000000,232000000,290962000,824544000,-391444000,695687000,-593309000,457455000,-131825000,138601000,-338401000,..
Kenya,KEN,World,WLD,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,114414267,34165392.8,99240802,223780444.9,312057559.1,184816209.8,249097738.8,144890140.3,551472370.3,512553598,718210794.1,26713515.7,247483384.1,408811410.6,139104301.7,279696401.5,2787011.6,468174185.4,408039904.1,568716625.6,613186500.2,282946578.2,111925116.6,153135479.1,-335802420.2,77767030.7,-244490727.3,-6481711.2,-141174213.1,-319470161.3,-72187249.1,-381066436.9,91230531.8,127739924.2,-32479408.9,-391364368.3,-114257306.9,463173367.9,26493482.2,475712567.1,319916592.7,1138986812.2,1864605296.6,2015486811.2,3898687449.5,3349056322.7,1594430659.2,4846002023.7,4777512946.8,3695518129.2,2410792415.4,..
Kenya,KEN,World,WLD,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33000000000,..
Kenya,KEN,World,WLD,Principal forgiven (current US$),DT.AXF.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,432528024.6,84021839.5,65575048.7,29582389.4,22273.1,..,..,0,25540495,182114.3,174545.3,10418738.2,146536,154519.6,587593.1,19310306.2,749944.5,5000000,0,0,508371.1,30631347.6,0,53815115.7,0,0,0,0,0,0,0,0,..
Kenya,KEN,World,WLD,"Principal repayments on external debt, central bank (PPG) (AMT, current US$)",DT.AMT.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Principal repayments on external debt, general government sector (PPG) (AMT, current US$)",DT.AMT.DEGG.CD,16257989.2,16175279.4,10107902.9,11421870.4,12580810.5,12316536.4,20398691.1,21124034.8,61211432.2,37885688.3,61785269.2,102794056.9,115849202.2,115382968.5,134049231.2,153586449,130054535.1,135635714.7,163657242.4,174925921.7,194939071.8,202343714.9,137932235.1,148113960.2,318861687.9,345972643.2,313804983.6,255139651.9,295934189.4,363593247,309530383.5,230197489.3,276179148.2,315788697.6,203761975.6,423804848.1,315346446.6,331090289.8,253816480.3,228487271.7,233354676.5,281377111.7,296818311.8,293886053.7,920461974.7,305615255.2,314704732.5,518699930.2,1331254951.6,2763889143.6,1223234495.7,2201890095.9
